id,lat,lon,el
270,59.5,-136.75,1318.383057
271,59.5,-136.5,1317.175171
272,59.5,-136.25,1130.368286
273,59.5,-136,1059.730225
274,59.5,-135.75,1179.177734
275,59.5,-135.5,1356.723022
276,59.5,-135.25,1223.272461
277,59.5,-135,1247.353149
278,59.5,-134.75,1302.937744
279,59.5,-134.5,1152.632324
280,59.5,-134.25,1015.029358
281,59.5,-134,953.4794922
282,59.5,-133.75,847.3479004
283,59.5,-133.5,952.2373047
284,59.5,-133.25,1327.449951
285,59.5,-133,1397.382324
286,59.5,-132.75,1365.99585
287,59.5,-132.5,1302.349487
288,59.5,-132.25,1075.466064
289,59.5,-132,828.7225342
290,59.5,-131.75,958.2989502
291,59.5,-131.5,1178.879395
292,59.5,-131.25,1389.079956
293,59.5,-131,1407.001099
294,59.5,-130.75,1390.623657
295,59.5,-130.5,1370.804321
296,59.5,-130.25,1432.381714
297,59.5,-130,1446.979736
298,59.5,-129.75,1359.393311
299,59.5,-129.5,1115.601196
300,59.5,-129.25,977.8356323
301,59.5,-129,798.0534668
302,59.5,-128.75,857.5679321
303,59.5,-128.5,937.8511353
304,59.5,-128.25,878.3742676
305,59.5,-128,789.3005371
306,59.5,-127.75,787.5075684
307,59.5,-127.5,785.9995117
308,59.5,-127.25,709.0062866
309,59.5,-127,664.6072998
310,59.5,-126.75,677.9465332
311,59.5,-126.5,714.2670288
312,59.5,-126.25,913.9645386
313,59.5,-126,1096.522949
314,59.5,-125.75,1117.123779
315,59.5,-125.5,1117.065063
316,59.5,-125.25,1094.624268
317,59.5,-125,962.8550415
318,59.5,-124.75,827.1611938
319,59.5,-124.5,525.3449707
320,59.5,-124.25,424.7659607
321,59.5,-124,373.6659546
322,59.5,-123.75,385.0480957
323,59.5,-123.5,468.3448486
324,59.5,-123.25,528.178894
325,59.5,-123,551.1739502
326,59.5,-122.75,558.3017578
327,59.5,-122.5,577.9146118
328,59.5,-122.25,573.2297363
329,59.5,-122,568.4336548
330,59.5,-121.75,553.1174927
331,59.5,-121.5,513.9369507
332,59.5,-121.25,457.9944458
333,59.5,-121,460.2118835
334,59.5,-120.75,464.3881226
335,59.5,-120.5,467.3579407
336,59.5,-120.25,470.9191589
337,59.5,-120,512.743042
338,59.5,-119.75,540.8602905
339,59.5,-119.5,555.526062
340,59.5,-119.25,553.0266113
341,59.5,-119,561.8485718
342,59.5,-118.75,610.5366821
343,59.5,-118.5,597.914856
344,59.5,-118.25,634.0042114
345,59.5,-118,673.609375
346,59.5,-117.75,668.1600952
347,59.5,-117.5,456.8825378
348,59.5,-117.25,363.03125
349,59.5,-117,312.9975281
350,59.5,-116.75,323.1016235
351,59.5,-116.5,338.8092651
352,59.5,-116.25,369.7629395
353,59.5,-116,388.0135193
354,59.5,-115.75,474.8843994
355,59.5,-115.5,535.3087769
356,59.5,-115.25,629.5772095
357,59.5,-115,683.7211914
358,59.5,-114.75,584.9415283
359,59.5,-114.5,460.0430603
360,59.5,-114.25,390.7519836
361,59.5,-114,344.8765869
362,59.5,-113.75,310.1568909
363,59.5,-113.5,302.6144714
364,59.5,-113.25,291.8529663
365,59.5,-113,291.0643616
366,59.5,-112.75,286.6365051
367,59.5,-112.5,280.4219055
368,59.5,-112.25,280.0203857
369,59.5,-112,247.0254669
370,59.5,-111.75,231.3069916
371,59.5,-111.5,225.8963318
372,59.5,-111.25,232.7697601
373,59.5,-111,252.9567566
374,59.5,-110.75,291.9634094
375,59.5,-110.5,300.087738
376,59.5,-110.25,306.0906982
377,59.5,-110,321.0813904
378,59.5,-109.75,325.7964783
379,59.5,-109.5,344.124054
380,59.5,-109.25,338.1782227
381,59.5,-109,332.3540344
382,59.5,-108.75,345.7006226
383,59.5,-108.5,361.5700684
384,59.5,-108.25,413.6531982
389,59.25,-139,212.7730103
390,59.25,-138.75,212.7730103
391,59.25,-138.5,355.3032837
392,59.25,-138.25,452.0513916
393,59.25,-138,607.8769531
394,59.25,-137.75,1117.80542
395,59.25,-137.5,1223.169922
396,59.25,-137.25,1173.437866
397,59.25,-137,1500.167847
398,59.25,-136.75,1347.121094
399,59.25,-136.5,1325.201172
400,59.25,-136.25,1075.149902
401,59.25,-136,881.211792
402,59.25,-135.75,611.3862305
403,59.25,-135.5,1148.519409
404,59.25,-135.25,883.9640503
405,59.25,-135,1019.494324
406,59.25,-134.75,1234.935669
407,59.25,-134.5,1483.672363
408,59.25,-134.25,1439.175659
409,59.25,-134,1249.133057
410,59.25,-133.75,879.4727173
411,59.25,-133.5,949.4280396
412,59.25,-133.25,1020.868042
413,59.25,-133,1141.739746
414,59.25,-132.75,1188.813477
415,59.25,-132.5,1164.765747
416,59.25,-132.25,1069.853149
417,59.25,-132,857.5339355
418,59.25,-131.75,919.5339355
419,59.25,-131.5,1204.055908
420,59.25,-131.25,1400.398315
421,59.25,-131,1393.994385
422,59.25,-130.75,1332.111938
423,59.25,-130.5,1444.263062
424,59.25,-130.25,1477.718018
425,59.25,-130,1485.792725
426,59.25,-129.75,1475.537354
427,59.25,-129.5,1353.54187
428,59.25,-129.25,1251.516846
429,59.25,-129,1057.628662
430,59.25,-128.75,1221.107544
431,59.25,-128.5,1283.614624
432,59.25,-128.25,1099.970093
433,59.25,-128,1076.850708
434,59.25,-127.75,961.2384644
435,59.25,-127.5,771.0452271
436,59.25,-127.25,813.0092773
437,59.25,-127,987.8742065
438,59.25,-126.75,1073.917725
439,59.25,-126.5,1110.382446
440,59.25,-126.25,1197.10144
441,59.25,-126,1173.593872
442,59.25,-125.75,887.2920532
443,59.25,-125.5,792.640564
444,59.25,-125.25,718.9588013
445,59.25,-125,724.4706421
446,59.25,-124.75,657.385498
447,59.25,-124.5,636.7357788
448,59.25,-124.25,577.0945435
449,59.25,-124,512.1142578
450,59.25,-123.75,458.9242859
451,59.25,-123.5,437.9095764
452,59.25,-123.25,400.0687256
453,59.25,-123,388.0637207
454,59.25,-122.75,405.7050171
455,59.25,-122.5,451.925354
456,59.25,-122.25,476.9422302
457,59.25,-122,575.1641235
458,59.25,-121.75,612.2889404
459,59.25,-121.5,654.8919678
460,59.25,-121.25,643.465271
461,59.25,-121,626.9017334
462,59.25,-120.75,638.5256348
463,59.25,-120.5,650.7993164
464,59.25,-120.25,576.1726074
465,59.25,-120,474.0013733
466,59.25,-119.75,534.0008545
467,59.25,-119.5,616.2162476
468,59.25,-119.25,580.980957
469,59.25,-119,571.2368774
470,59.25,-118.75,598.8554688
471,59.25,-118.5,585.975647
472,59.25,-118.25,451.4870911
473,59.25,-118,408.8852234
474,59.25,-117.75,375.3660583
475,59.25,-117.5,346.2239685
476,59.25,-117.25,342.4851074
477,59.25,-117,376.5807495
478,59.25,-116.75,403.1216736
479,59.25,-116.5,437.0506897
480,59.25,-116.25,608.3731079
481,59.25,-116,730.5151978
482,59.25,-115.75,857.2598267
483,59.25,-115.5,883.5788574
484,59.25,-115.25,892.7583008
485,59.25,-115,861.4310303
486,59.25,-114.75,836.2080078
487,59.25,-114.5,762.5883789
488,59.25,-114.25,765.0026245
489,59.25,-114,726.4905396
490,59.25,-113.75,372.9824524
491,59.25,-113.5,296.6331787
492,59.25,-113.25,294.6217957
493,59.25,-113,290.0045471
494,59.25,-112.75,282.6219482
495,59.25,-112.5,271.4627991
496,59.25,-112.25,268.9803162
497,59.25,-112,253.0064697
498,59.25,-111.75,243.5432739
499,59.25,-111.5,230.2088928
500,59.25,-111.25,221.7505951
501,59.25,-111,238.1888885
502,59.25,-110.75,282.0126953
503,59.25,-110.5,291.9937439
504,59.25,-110.25,294.7797241
505,59.25,-110,246.1291199
506,59.25,-109.75,217.4403992
507,59.25,-109.5,207.3587189
508,59.25,-109.25,207.0401764
509,59.25,-109,207.5410614
510,59.25,-108.75,213.1700592
511,59.25,-108.5,212.6082611
512,59.25,-108.25,210.2420654
519,59,-138.5,172.5492096
520,59,-138.25,172.5492096
521,59,-138,346.3203125
522,59,-137.75,766.15979
523,59,-137.5,1813.038086
524,59,-137.25,1550.456421
525,59,-137,1142.770752
526,59,-136.75,1131.366577
527,59,-136.5,1000.96405
529,59,-136,1131.234131
530,59,-135.75,1175.731689
531,59,-135.5,1148.519409
532,59,-135.25,971.4833984
533,59,-135,971.4833984
534,59,-134.75,1098.444458
535,59,-134.5,1595.360229
536,59,-134.25,1677.603149
537,59,-134,1467.372925
538,59,-133.75,1075.43042
539,59,-133.5,1149.954956
540,59,-133.25,940.0447998
541,59,-133,958.4179077
542,59,-132.75,1045.295288
543,59,-132.5,1250.474121
544,59,-132.25,1150.367065
545,59,-132,1053.870483
546,59,-131.75,951.9595947
547,59,-131.5,961.9325562
548,59,-131.25,1309.741089
549,59,-131,1398.403076
550,59,-130.75,1333.767578
551,59,-130.5,1315.888306
552,59,-130.25,1366.578247
553,59,-130,1346.651245
554,59,-129.75,1331.64209
555,59,-129.5,1228.853027
556,59,-129.25,1187.743774
557,59,-129,1149.157837
558,59,-128.75,1312.154297
559,59,-128.5,1264.347534
560,59,-128.25,1278.949707
561,59,-128,1227.555542
562,59,-127.75,1087.096191
563,59,-127.5,810.9588623
564,59,-127.25,890.175415
565,59,-127,1093.058594
566,59,-126.75,1132.5354
567,59,-126.5,1254.84729
568,59,-126.25,1400.965576
569,59,-126,1511.419434
570,59,-125.75,1266.181396
571,59,-125.5,1237.325928
572,59,-125.25,1193.207397
573,59,-125,1025.685181
574,59,-124.75,887.5942383
575,59,-124.5,664.7336426
576,59,-124.25,641.1405029
577,59,-124,633.9458618
578,59,-123.75,677.0738525
579,59,-123.5,630.3579712
580,59,-123.25,430.4495239
581,59,-123,397.2138367
582,59,-122.75,385.4070129
583,59,-122.5,378.9307556
584,59,-122.25,405.6790771
585,59,-122,495.4750977
586,59,-121.75,533.2660522
587,59,-121.5,598.4714355
588,59,-121.25,659.8864746
589,59,-121,638.8670044
590,59,-120.75,667.5898438
591,59,-120.5,659.4205933
592,59,-120.25,577.2745972
593,59,-120,424.614502
594,59,-119.75,452.5287781
595,59,-119.5,480.9219666
596,59,-119.25,467.0420227
597,59,-119,442.8859558
598,59,-118.75,418.440979
599,59,-118.5,400.4544373
600,59,-118.25,371.2528992
601,59,-118,359.6959534
602,59,-117.75,348.7385254
603,59,-117.5,347.5333557
604,59,-117.25,362.9151001
605,59,-117,411.1520691
606,59,-116.75,450.5140076
607,59,-116.5,510.7714233
608,59,-116.25,741.3827515
609,59,-116,820.9972534
610,59,-115.75,899.7443848
611,59,-115.5,909.2214966
612,59,-115.25,918.5181274
613,59,-115,904.3493652
614,59,-114.75,868.0004883
615,59,-114.5,763.5439453
616,59,-114.25,783.6478882
617,59,-114,779.3954468
618,59,-113.75,425.0596924
619,59,-113.5,287.3391113
620,59,-113.25,263.052063
621,59,-113,258.1766663
622,59,-112.75,252.2585602
623,59,-112.5,252.4385071
624,59,-112.25,250.0483704
625,59,-112,238.6829987
626,59,-111.75,234.7030334
627,59,-111.5,226.446579
628,59,-111.25,220.7040558
629,59,-111,237.6351624
630,59,-110.75,273.9971008
631,59,-110.5,265.3492432
632,59,-110.25,241.6842957
633,59,-110,211.7234192
634,59,-109.75,209.4854279
635,59,-109.5,215.0225525
636,59,-109.25,223.4898987
637,59,-109,229.0762024
638,59,-108.75,243.643219
639,59,-108.5,252.7598419
640,59,-108.25,272.53302
649,58.75,-138,490.8964539
650,58.75,-137.75,490.8964539
651,58.75,-137.5,2063.84668
652,58.75,-137.25,2147.361572
653,58.75,-137,1370.05896
654,58.75,-136.75,1008.28894
655,58.75,-136.5,783.9970703
656,58.75,-136.25,262.1519165
657,58.75,-136,485.5153809
658,58.75,-135.75,666.8696899
659,58.75,-135.5,895.3580322
660,58.75,-135.25,882.699707
661,58.75,-135,631.1629639
662,58.75,-134.75,631.1629639
663,58.75,-134.5,1289.259155
664,58.75,-134.25,1691.067749
665,58.75,-134,1770.453491
666,58.75,-133.75,1354.257202
667,58.75,-133.5,1292.168701
668,58.75,-133.25,817.253479
669,58.75,-133,770.1131592
670,58.75,-132.75,949.2166748
671,58.75,-132.5,1160.145508
672,58.75,-132.25,1237.645508
673,58.75,-132,1054.953003
674,58.75,-131.75,906.0505371
675,58.75,-131.5,912.3412476
676,58.75,-131.25,1245.694702
677,58.75,-131,1384.563599
678,58.75,-130.75,1265.198242
679,58.75,-130.5,1248.160645
680,58.75,-130.25,1279.662964
681,58.75,-130,1210.972412
682,58.75,-129.75,1293.873779
683,58.75,-129.5,1354.012451
684,58.75,-129.25,1384.009277
685,58.75,-129,1374.664063
686,58.75,-128.75,1478.500122
687,58.75,-128.5,1494.766602
688,58.75,-128.25,1274.007935
689,58.75,-128,1231.607788
690,58.75,-127.75,1175.365479
691,58.75,-127.5,1134.564575
692,58.75,-127.25,925.7346802
693,58.75,-127,1131.261353
694,58.75,-126.75,1199.858521
695,58.75,-126.5,1340.27356
696,58.75,-126.25,1524.174683
697,58.75,-126,1555.154541
698,58.75,-125.75,1391.452759
699,58.75,-125.5,1455.99292
700,58.75,-125.25,1331.144165
701,58.75,-125,992.1160889
702,58.75,-124.75,979.7963257
703,58.75,-124.5,809.5678711
704,58.75,-124.25,747.5533447
705,58.75,-124,759.9698486
706,58.75,-123.75,686.5982056
707,58.75,-123.5,653.829834
708,58.75,-123.25,500.7451172
709,58.75,-123,498.401062
710,58.75,-122.75,505.6703186
711,58.75,-122.5,394.256012
712,58.75,-122.25,382.0079346
713,58.75,-122,462.0562134
714,58.75,-121.75,506.8231506
715,58.75,-121.5,553.5393066
716,58.75,-121.25,607.3866577
717,58.75,-121,604.0380859
718,58.75,-120.75,593.5507813
719,58.75,-120.5,556.3464355
720,58.75,-120.25,472.5791321
721,58.75,-120,382.7001953
722,58.75,-119.75,389.9449158
723,58.75,-119.5,390.7507324
724,58.75,-119.25,380.0872498
725,58.75,-119,367.8222656
726,58.75,-118.75,346.2608643
727,58.75,-118.5,341.8670044
728,58.75,-118.25,343.8345642
729,58.75,-118,344.745575
730,58.75,-117.75,344.394165
731,58.75,-117.5,356.091156
732,58.75,-117.25,371.3984985
733,58.75,-117,425.703949
734,58.75,-116.75,467.6358948
735,58.75,-116.5,523.3571167
736,58.75,-116.25,716.0120239
737,58.75,-116,783.477417
738,58.75,-115.75,848.3847656
739,58.75,-115.5,874.8407593
740,58.75,-115.25,877.7484741
741,58.75,-115,869.6553955
742,58.75,-114.75,824.8988037
743,58.75,-114.5,679.0720215
744,58.75,-114.25,680.9973755
745,58.75,-114,631.8666382
746,58.75,-113.75,341.8782043
747,58.75,-113.5,272.0844727
748,58.75,-113.25,247.9121094
749,58.75,-113,243.8747253
750,58.75,-112.75,245.9026947
751,58.75,-112.5,246.118042
752,58.75,-112.25,238.5745544
753,58.75,-112,222.2481079
754,58.75,-111.75,219.875824
755,58.75,-111.5,218.4266968
756,58.75,-111.25,219.4569855
757,58.75,-111,230.6845245
758,58.75,-110.75,239.7823486
759,58.75,-110.5,219.7006989
760,58.75,-110.25,210.6949463
761,58.75,-110,226.8834991
762,58.75,-109.75,239.4334259
763,58.75,-109.5,264.0654907
764,58.75,-109.25,278.4216309
765,58.75,-109,287.230835
766,58.75,-108.75,316.0134888
767,58.75,-108.5,329.7721863
768,58.75,-108.25,342.379364
780,58.5,-137.25,1448.002319
781,58.5,-137,1393.864258
782,58.5,-136.75,887.0707397
783,58.5,-136.5,648.4719238
784,58.5,-136.25,262.1519165
785,58.5,-136,196.6928558
786,58.5,-135.75,547.2370605
787,58.5,-135.5,547.2370605
788,58.5,-135.25,731.0408325
790,58.5,-134.75,808.6398315
791,58.5,-134.5,1140.5354
792,58.5,-134.25,1271.779785
793,58.5,-134,1137.568237
794,58.5,-133.75,772.7589111
795,58.5,-133.5,596.7127075
796,58.5,-133.25,1123.446533
797,58.5,-133,1154.769775
798,58.5,-132.75,1042.795166
799,58.5,-132.5,1089.954224
800,58.5,-132.25,1031.570679
801,58.5,-132,1161.424927
802,58.5,-131.75,1194.172241
803,58.5,-131.5,1205.522705
804,58.5,-131.25,1439.198242
805,58.5,-131,1274.572632
806,58.5,-130.75,1090.979736
807,58.5,-130.5,1258.403564
808,58.5,-130.25,1329.681519
809,58.5,-130,1082.414429
810,58.5,-129.75,1097.572388
811,58.5,-129.5,1355.758179
812,58.5,-129.25,1393.957764
813,58.5,-129,1427.895264
814,58.5,-128.75,1449.729736
815,58.5,-128.5,1464.868774
816,58.5,-128.25,1541.553711
817,58.5,-128,1544.091675
818,58.5,-127.75,1550.859253
819,58.5,-127.5,1372.32019
820,58.5,-127.25,1463.212402
821,58.5,-127,1097.332153
822,58.5,-126.75,1117.065063
823,58.5,-126.5,1260.884521
824,58.5,-126.25,1627.756958
825,58.5,-126,1671.140137
826,58.5,-125.75,1464.703735
827,58.5,-125.5,1551.760864
828,58.5,-125.25,1764.259155
829,58.5,-125,1460.857666
830,58.5,-124.75,1530.161499
831,58.5,-124.5,1494.132568
832,58.5,-124.25,1266.140747
833,58.5,-124,1089.387329
834,58.5,-123.75,791.3276367
835,58.5,-123.5,758.5237427
836,58.5,-123.25,628.3111572
837,58.5,-123,570.2223511
838,58.5,-122.75,496.8171387
839,58.5,-122.5,453.4326477
840,58.5,-122.25,439.3243408
841,58.5,-122,433.8417053
842,58.5,-121.75,446.0903015
843,58.5,-121.5,451.0317993
844,58.5,-121.25,443.1317749
845,58.5,-121,433.6118774
846,58.5,-120.75,396.8070984
847,58.5,-120.5,381.3886108
848,58.5,-120.25,376.3452454
849,58.5,-120,382.7208252
850,58.5,-119.75,393.2720642
851,58.5,-119.5,451.142334
852,58.5,-119.25,489.0812988
853,58.5,-119,487.1487732
854,58.5,-118.75,420.2702332
855,58.5,-118.5,400.5513
856,58.5,-118.25,383.3091431
857,58.5,-118,394.7475891
858,58.5,-117.75,409.3044128
859,58.5,-117.5,453.4123535
860,58.5,-117.25,417.0936584
861,58.5,-117,342.8912354
862,58.5,-116.75,344.7628174
863,58.5,-116.5,348.5293274
864,58.5,-116.25,352.900116
865,58.5,-116,353.529541
866,58.5,-115.75,370.1417236
867,58.5,-115.5,382.319519
868,58.5,-115.25,401.8306885
869,58.5,-115,420.6884766
870,58.5,-114.75,391.3788757
871,58.5,-114.5,293.0397644
872,58.5,-114.25,267.0892029
873,58.5,-114,256.03125
874,58.5,-113.75,247.4940948
875,58.5,-113.5,247.9530029
876,58.5,-113.25,250.6245728
877,58.5,-113,248.7430115
878,58.5,-112.75,242.328949
879,58.5,-112.5,218.1248169
880,58.5,-112.25,211.1089935
881,58.5,-112,207.2980499
882,58.5,-111.75,207.8732147
883,58.5,-111.5,208.9431152
884,58.5,-111.25,210.3156433
885,58.5,-111,210.5708771
886,58.5,-110.75,220.6724396
887,58.5,-110.5,230.6993256
888,58.5,-110.25,235.8786011
889,58.5,-110,277.6884155
890,58.5,-109.75,290.2463074
891,58.5,-109.5,323.2567749
892,58.5,-109.25,336.910553
893,58.5,-109,348.0592651
894,58.5,-108.75,380.9015503
895,58.5,-108.5,401.4182129
896,58.5,-108.25,421.638092
912,58.25,-136.25,196.6928558
913,58.25,-136,196.6928558
914,58.25,-135.75,312.4764099
916,58.25,-135.25,665.7666016
918,58.25,-134.75,593.6906128
919,58.25,-134.5,593.6906128
920,58.25,-134.25,839.7276001
921,58.25,-134,842.984436
922,58.25,-133.75,767.9029541
923,58.25,-133.5,882.8821411
924,58.25,-133.25,1310.671265
925,58.25,-133,1258.782959
926,58.25,-132.75,1245.747314
927,58.25,-132.5,1338.610962
928,58.25,-132.25,1298.370972
929,58.25,-132,1105.508179
930,58.25,-131.75,1090.466919
931,58.25,-131.5,1293.217163
932,58.25,-131.25,1538.986206
933,58.25,-131,1387.501343
